species,log_intron_length
borangutan,2.2764618041732443
borangutan,2.678518379040114
borangutan,2.416640507338281
borangutan,1.8750612633917
borangutan,1.8920946026904804
borangutan,2.1492191126553797
borangutan,1.8573324964312685
borangutan,1.9822712330395684
borangutan,1.99563519459755
borangutan,1.9242792860618816
borangutan,2.5185139398778875
borangutan,1.968482948553935
borangutan,1.968482948553935
borangutan,1.954242509439325
borangutan,2.03342375548695
borangutan,2.03342375548695
borangutan,1.9242792860618816
borangutan,1.9395192526186185
borangutan,1.954242509439325
borangutan,1.954242509439325
borangutan,2.100370545117563
borangutan,2.0086001717619175
borangutan,1.954242509439325
borangutan,2.089905111439398
borangutan,2.3283796034387376
borangutan,1.9242792860618816
borangutan,1.9242792860618816
borangutan,1.954242509439325
borangutan,2.2095150145426308
borangutan,1.8920946026904804
borangutan,2.2095150145426308
borangutan,2.450249108319361
borangutan,2.5563025007672873
borangutan,2.3961993470957363
borangutan,1.9822712330395684
borangutan,2.2095150145426308
borangutan,2.2095150145426308
borangutan,2.2095150145426308
borangutan,2.2095150145426308
borangutan,2.2095150145426308
borangutan,2.2095150145426308
borangutan,2.2095150145426308
borangutan,2.2095150145426308
borangutan,2.2095150145426308
borangutan,2.2095150145426308
borangutan,2.2095150145426308
borangutan,2.2095150145426308
borangutan,2.584331224367531
borangutan,2.514547752660286
borangutan,1.8920946026904804
borangutan,1.99563519459755
borangutan,1.8920946026904804
borangutan,1.954242509439325
borangutan,2.369215857410143
borangutan,1.9395192526186185
borangutan,1.9395192526186185
borangutan,2.3096301674258988
borangutan,2.110589710299249
borangutan,2.0211892990699383
borangutan,2.2624510897304293
borangutan,1.9242792860618816
borangutan,2.0086001717619175
borangutan,2.0086001717619175
borangutan,2.1398790864012365
borangutan,2.2174839442139063
borangutan,2.0453229787866576
borangutan,2.374748346010104
borangutan,1.9822712330395684
borangutan,1.9395192526186185
borangutan,1.954242509439325
borangutan,1.9242792860618816
borangutan,1.968482948553935
borangutan,2.0569048513364727
borangutan,2.0569048513364727
borangutan,2.0453229787866576
borangutan,1.9395192526186185
borangutan,2.0791812460476247
borangutan,2.5563025007672873
borangutan,2.3096301674258988
borangutan,2.1398790864012365
borangutan,2.530199698203082
borangutan,2.530199698203082
borangutan,1.9242792860618816
borangutan,2.03342375548695
borangutan,1.968482948553935
borangutan,2.1760912590556813
borangutan,1.9084850188786497
borangutan,1.968482948553935
borangutan,2.110589710299249
borangutan,2.247973266361807
borangutan,2.322219294733919
borangutan,2.3909351071033793
borangutan,2.2329961103921536
borangutan,2.369215857410143
borangutan,1.9242792860618816
borangutan,2.4683473304121573
borangutan,2.658964842664435
borangutan,2.416640507338281
borangutan,1.99563519459755
borangutan,1.8920946026904804
borangutan,1.8573324964312685
borangutan,2.0211892990699383
borangutan,2.315970345456918
borangutan,2.100370545117563
borangutan,2.401400540781544
borangutan,2.401400540781544
borangutan,2.3344537511509307
borangutan,2.1398790864012365
borangutan,2.0211892990699383
borangutan,1.9822712330395684
borangutan,2.03342375548695
borangutan,2.1760912590556813
borangutan,2.0086001717619175
borangutan,2.357934847000454
borangutan,1.9822712330395684
borangutan,2.0453229787866576
borangutan,2.167317334748176
borangutan,2.2174839442139063
borangutan,2.2174839442139063
borangutan,2.2174839442139063
borangutan,2.089905111439398
borangutan,2.0211892990699383
borangutan,2.406540180433955
borangutan,2.2013971243204513
borangutan,2.3096301674258988
borangutan,2.2624510897304293
borangutan,2.315970345456918
borangutan,2.303196057420489
borangutan,1.9242792860618816
borangutan,2.184691430817599
borangutan,2.3909351071033793
borangutan,2.2833012287035497
borangutan,1.9395192526186185
borangutan,2.12057393120585
borangutan,2.2095150145426308
borangutan,1.9395192526186185
borangutan,2.1583624920952498
borangutan,1.9395192526186185
borangutan,1.99563519459755
borangutan,1.9084850188786497
borangutan,2.0211892990699383
borangutan,2.110589710299249
borangutan,2.2695129442179165
borangutan,1.9395192526186185
borangutan,2.2405492482826
borangutan,2.2329961103921536
borangutan,1.9084850188786497
borangutan,1.8920946026904804
borangutan,2.110589710299249
borangutan,1.9084850188786497
borangutan,2.303196057420489
borangutan,1.954242509439325
borangutan,2.03342375548695
borangutan,2.247973266361807
borangutan,2.315970345456918
borangutan,2.0211892990699383
borangutan,2.3961993470957363
borangutan,2.0791812460476247
borangutan,2.0791812460476247
borangutan,1.954242509439325
borangutan,2.100370545117563
borangutan,1.954242509439325
borangutan,2.0211892990699383
borangutan,2.1583624920952498
borangutan,2.0569048513364727
borangutan,1.954242509439325
borangutan,2.459392487759231
borangutan,2.2095150145426308
borangutan,1.9084850188786497
borangutan,1.968482948553935
borangutan,1.968482948553935
borangutan,1.9242792860618816
borangutan,1.9242792860618816
borangutan,2.0211892990699383
borangutan,2.089905111439398
borangutan,2.0681858617461617
borangutan,2.12057393120585
borangutan,2.0086001717619175
borangutan,1.9084850188786497
borangutan,1.8573324964312685
borangutan,2.552668216112193
borangutan,1.99563519459755
borangutan,2.2833012287035497
borangutan,2.2013971243204513
borangutan,1.954242509439325
borangutan,2.3283796034387376
borangutan,2.100370545117563
borangutan,2.2764618041732443
borangutan,2.4265112613645754
borangutan,2.4727564493172123
borangutan,1.9084850188786497
borangutan,2.130333768495006
borangutan,2.60422605308447
borangutan,2.0791812460476247
borangutan,1.9395192526186185
borangutan,2.0453229787866576
borangutan,2.1760912590556813
borangutan,2.2405492482826
borangutan,2.7737864449811935
borangutan,2.3961993470957363
borangutan,1.9242792860618816
borangutan,1.968482948553935
borangutan,2.1583624920952498
borangutan,2.296665190261531
borangutan,1.9084850188786497
borangutan,1.8920946026904804
borangutan,1.8920946026904804
borangutan,1.9395192526186185
borangutan,2.167317334748176
borangutan,1.9822712330395684
borangutan,1.9822712330395684
borangutan,1.8750612633917
borangutan,1.99563519459755
borangutan,1.9242792860618816
borangutan,1.954242509439325
borangutan,1.954242509439325
borangutan,1.8388490907372552
borangutan,2.110589710299249
borangutan,2.12057393120585
borangutan,1.954242509439325
borangutan,2.110589710299249
borangutan,1.9242792860618816
borangutan,1.8750612633917
borangutan,2.406540180433955
borangutan,2.2013971243204513
borangutan,1.9084850188786497
borangutan,1.9084850188786497
borangutan,1.9395192526186185
borangutan,1.99563519459755
borangutan,1.9242792860618816
borangutan,2.8055008581584002
borangutan,2.2833012287035497
borangutan,1.954242509439325
borangutan,1.968482948553935
borangutan,1.8750612633917
borangutan,2.03342375548695
borangutan,2.0453229787866576
borangutan,2.0569048513364727
borangutan,1.968482948553935
borangutan,1.9084850188786497
borangutan,1.9084850188786497
borangutan,1.9242792860618816
borangutan,1.954242509439325
borangutan,2.1492191126553797
borangutan,1.9395192526186185
borangutan,1.9242792860618816
borangutan,1.9084850188786497
borangutan,1.9084850188786497
borangutan,1.9242792860618816
borangutan,1.954242509439325
borangutan,2.967079734144497
borangutan,1.968482948553935
borangutan,2.0086001717619175
borangutan,1.8573324964312685
borangutan,1.9395192526186185
borangutan,1.8573324964312685
borangutan,1.8573324964312685
borangutan,2.1760912590556813
borangutan,1.9242792860618816
borangutan,1.9822712330395684
borangutan,1.8920946026904804
borangutan,1.8920946026904804
borangutan,2.45484486000851
borangutan,2.110589710299249
borangutan,2.2833012287035497
borangutan,1.9084850188786497
borangutan,2.374748346010104
borangutan,1.9395192526186185
borangutan,1.968482948553935
borangutan,1.968482948553935
borangutan,2.0086001717619175
borangutan,1.9822712330395684
borangutan,2.2174839442139063
borangutan,2.255272505103306
borangutan,2.48572142648158
borangutan,2.4216039268698313
borangutan,1.9395192526186185
borangutan,1.8920946026904804
borangutan,1.8750612633917
borangutan,1.9395192526186185
borangutan,2.089905111439398
borangutan,1.954242509439325
borangutan,1.9242792860618816
borangutan,2.130333768495006
borangutan,2.436162647040756
borangutan,1.968482948553935
borangutan,2.03342375548695
borangutan,2.0211892990699383
borangutan,1.9242792860618816
borangutan,2.0453229787866576
borangutan,1.9242792860618816
borangutan,2.1398790864012365
borangutan,1.9395192526186185
borangutan,2.303196057420489
borangutan,2.1583624920952498
borangutan,2.303196057420489
borangutan,2.2174839442139063
borangutan,1.8920946026904804
borangutan,2.0791812460476247
borangutan,2.110589710299249
borangutan,2.0086001717619175
borangutan,2.0569048513364727
borangutan,1.9395192526186185
borangutan,2.6009728956867484
borangutan,1.954242509439325
borangutan,2.717670503002262
borangutan,1.9084850188786497
borangutan,2.2405492482826
borangutan,1.9242792860618816
borangutan,2.436162647040756
borangutan,2.450249108319361
borangutan,1.954242509439325
borangutan,2.130333768495006
borangutan,2.089905111439398
borangutan,2.506505032404872
borangutan,1.968482948553935
borangutan,1.8920946026904804
borangutan,1.8920946026904804
borangutan,1.9242792860618816
borangutan,2.385606273598312
borangutan,2.0681858617461617
borangutan,2.0453229787866576
borangutan,1.9084850188786497
borangutan,2.1492191126553797
borangutan,2.0453229787866576
borangutan,2.0453229787866576
borangutan,1.99563519459755
borangutan,2.184691430817599
borangutan,2.184691430817599
borangutan,1.954242509439325
borangutan,1.8750612633917
borangutan,1.9822712330395684
borangutan,1.8750612633917
borangutan,2.2174839442139063
borangutan,1.9395192526186185
borangutan,1.9084850188786497
borangutan,1.9242792860618816
borangutan,2.247973266361807
borangutan,1.7075701760979363
borangutan,1.9084850188786497
borangutan,2.1760912590556813
borangutan,1.8750612633917
borangutan,1.8920946026904804
borangutan,2.552668216112193
borangutan,1.8920946026904804
borangutan,1.8920946026904804
borangutan,2.481442628502305
borangutan,1.954242509439325
borangutan,1.9084850188786497
borangutan,2.130333768495006
borangutan,2.1583624920952498
borangutan,1.9395192526186185
borangutan,1.8750612633917
borangutan,1.9084850188786497
borangutan,2.03342375548695
borangutan,1.9395192526186185
borangutan,2.0569048513364727
borangutan,2.780317312140151
borangutan,1.8920946026904804
borangutan,1.8920946026904804
borangutan,1.9242792860618816
borangutan,2.0569048513364727
borangutan,1.9084850188786497
borangutan,2.2695129442179165
borangutan,2.2695129442179165
borangutan,2.3096301674258988
borangutan,1.968482948553935
borangutan,2.41161970596323
borangutan,1.8573324964312685
borangutan,1.8920946026904804
borangutan,2.0681858617461617
borangutan,2.0211892990699383
borangutan,1.9242792860618816
borangutan,2.5943925503754266
borangutan,2.5943925503754266
borangutan,1.99563519459755
borangutan,1.99563519459755
borangutan,2.0569048513364727
borangutan,1.9822712330395684
borangutan,2.0569048513364727
borangutan,1.9242792860618816
borangutan,2.2764618041732443
borangutan,2.255272505103306
borangutan,2.130333768495006
borangutan,2.4983105537896004
borangutan,1.9242792860618816
borangutan,2.380211241711606
borangutan,2.0211892990699383
borangutan,1.8920946026904804
borangutan,2.12057393120585
borangutan,2.1492191126553797
borangutan,1.9822712330395684
borangutan,1.99563519459755
borangutan,1.9822712330395684
borangutan,1.99563519459755
borangutan,1.99563519459755
borangutan,2.1492191126553797
borangutan,1.9084850188786497
borangutan,1.9242792860618816
borangutan,2.1398790864012365
borangutan,1.9395192526186185
borangutan,2.597695185925512
borangutan,2.184691430817599
borangutan,1.968482948553935
borangutan,2.6503075231319366
borangutan,2.0211892990699383
borangutan,1.968482948553935
borangutan,2.12057393120585
borangutan,1.954242509439325
borangutan,1.99563519459755
borangutan,1.954242509439325
borangutan,1.968482948553935
borangutan,1.968482948553935
borangutan,1.8920946026904804
borangutan,1.968482948553935
borangutan,1.9084850188786497
borangutan,1.8920946026904804
borangutan,2.0211892990699383
borangutan,2.1492191126553797
borangutan,2.0211892990699383
borangutan,2.167317334748176
borangutan,2.1492191126553797
borangutan,2.100370545117563
borangutan,2.2624510897304293
borangutan,2.0453229787866576
borangutan,2.5024271199844326
borangutan,2.0211892990699383
borangutan,2.510545010206612
borangutan,2.537819095073274
borangutan,2.2174839442139063
borangutan,1.99563519459755
borangutan,2.5943925503754266
borangutan,1.8920946026904804
borangutan,2.225309281725863
borangutan,3.17868923977559
borangutan,2.225309281725863
borangutan,2.2013971243204513
borangutan,1.954242509439325
borangutan,2.3283796034387376
borangutan,1.8750612633917
borangutan,2.1492191126553797
borangutan,1.968482948553935
borangutan,2.385606273598312
borangutan,2.110589710299249
borangutan,1.8750612633917
borangutan,1.8750612633917
borangutan,2.1931245983544616
borangutan,2.1931245983544616
borangutan,1.9395192526186185
borangutan,2.3096301674258988
borangutan,1.9822712330395684
borangutan,2.0211892990699383
borangutan,2.1583624920952498
borangutan,2.290034611362518
borangutan,1.954242509439325
borangutan,1.8750612633917
borangutan,1.9395192526186185
borangutan,1.9822712330395684
borangutan,1.9084850188786497
borangutan,1.9242792860618816
borangutan,2.0569048513364727
borangutan,2.3283796034387376
borangutan,2.3909351071033793
borangutan,1.8573324964312685
borangutan,2.03342375548695
borangutan,1.99563519459755
borangutan,2.2764618041732443
borangutan,2.4265112613645754
borangutan,2.436162647040756
borangutan,2.3404441148401185
borangutan,2.385606273598312
borangutan,2.296665190261531
borangutan,2.2695129442179165
borangutan,2.0569048513364727
borangutan,1.8750612633917
borangutan,1.8920946026904804
borangutan,2.110589710299249
borangutan,2.406540180433955
borangutan,2.5185139398778875
borangutan,1.8750612633917
borangutan,2.635483746814912
borangutan,1.9084850188786497
borangutan,1.9242792860618816
borangutan,2.436162647040756
borangutan,2.167317334748176
borangutan,1.968482948553935
borangutan,2.2764618041732443
borangutan,2.1492191126553797
borangutan,1.9084850188786497
borangutan,1.9084850188786497
borangutan,2.03342375548695
borangutan,2.0569048513364727
borangutan,2.0791812460476247
borangutan,2.0791812460476247
borangutan,2.1398790864012365
borangutan,1.9084850188786497
borangutan,1.9242792860618816
borangutan,2.0681858617461617
borangutan,2.0681858617461617
borangutan,1.8750612633917
borangutan,2.1492191126553797
borangutan,1.8750612633917
borangutan,1.8920946026904804
borangutan,1.8920946026904804
borangutan,2.247973266361807
borangutan,1.9242792860618816
borangutan,2.03342375548695
borangutan,2.681241237375587
borangutan,2.346352974450639
borangutan,1.9822712330395684
borangutan,1.8573324964312685
borangutan,1.9395192526186185
borangutan,2.130333768495006
borangutan,1.9242792860618816
borangutan,2.0791812460476247
borangutan,2.184691430817599
borangutan,2.1492191126553797
borangutan,2.03342375548695
borangutan,2.296665190261531
borangutan,1.9395192526186185
borangutan,2.296665190261531
borangutan,1.9395192526186185
borangutan,2.089905111439398
borangutan,2.089905111439398
borangutan,2.089905111439398
borangutan,2.089905111439398
borangutan,2.089905111439398
borangutan,1.954242509439325
borangutan,1.8920946026904804
borangutan,2.225309281725863
borangutan,1.9822712330395684
borangutan,2.436162647040756
borangutan,2.4668676203541096
borangutan,1.9242792860618816
borangutan,1.954242509439325
borangutan,2.0211892990699383
borangutan,1.968482948553935
borangutan,2.2013971243204513
borangutan,2.0569048513364727
borangutan,2.401400540781544
borangutan,1.954242509439325
borangutan,2.0086001717619175
borangutan,1.8920946026904804
borangutan,2.0086001717619175
borangutan,1.9084850188786497
borangutan,2.0791812460476247
borangutan,1.9395192526186185
borangutan,2.130333768495006
borangutan,2.130333768495006
borangutan,1.9242792860618816
borangutan,2.2329961103921536
borangutan,2.0453229787866576
borangutan,1.9242792860618816
borangutan,1.968482948553935
borangutan,2.12057393120585
borangutan,2.0569048513364727
borangutan,1.8920946026904804
borangutan,1.9242792860618816
borangutan,1.954242509439325
borangutan,1.8920946026904804
borangutan,2.2695129442179165
borangutan,2.3283796034387376
borangutan,2.110589710299249
borangutan,1.9084850188786497
borangutan,2.03342375548695
borangutan,1.9395192526186185
borangutan,1.9242792860618816
borangutan,1.9822712330395684
borangutan,1.9822712330395684
borangutan,2.385606273598312
borangutan,1.9395192526186185
borangutan,1.968482948553935
borangutan,1.9084850188786497
borangutan,2.03342375548695
borangutan,2.5634810853944106
borangutan,1.9395192526186185
borangutan,2.290034611362518
borangutan,2.03342375548695
borangutan,1.954242509439325
borangutan,1.9084850188786497
borangutan,2.290034611362518
borangutan,1.8920946026904804
borangutan,1.9084850188786497
borangutan,2.03342375548695
borangutan,2.5563025007672873
borangutan,2.7323937598229686
borangutan,1.9822712330395684
borangutan,2.2405492482826
borangutan,2.2405492482826
borangutan,2.4983105537896004
borangutan,2.03342375548695
borangutan,1.9242792860618816
borangutan,2.1583624920952498
borangutan,2.322219294733919
borangutan,1.968482948553935
borangutan,2.0211892990699383
borangutan,2.0791812460476247
borangutan,1.8920946026904804
borangutan,2.0569048513364727
borangutan,2.110589710299249
borangutan,1.9822712330395684
borangutan,1.9084850188786497
borangutan,2.03342375548695
borangutan,3.380211241711606
borangutan,2.2174839442139063
borangutan,1.954242509439325
borangutan,2.5224442335063197
borangutan,1.8573324964312685
borangutan,2.5943925503754266
borangutan,2.4265112613645754
borangutan,1.8750612633917
borangutan,2.0211892990699383
borangutan,2.4727564493172123
borangutan,2.0211892990699383
borangutan,2.0791812460476247
borangutan,1.9395192526186185
borangutan,1.8920946026904804
borangutan,2.0086001717619175
borangutan,1.968482948553935
borangutan,2.3636119798921444
borangutan,1.968482948553935
borangutan,2.6138418218760693
borangutan,2.0086001717619175
borangutan,2.0086001717619175
borangutan,2.0086001717619175
borangutan,2.0086001717619175
borangutan,2.380211241711606
borangutan,1.9822712330395684
borangutan,1.6532125137753437
borangutan,2.0086001717619175
borangutan,2.0791812460476247
borangutan,1.9822712330395684
borangutan,2.0086001717619175
borangutan,2.0453229787866576
borangutan,2.100370545117563
borangutan,1.8920946026904804
borangutan,1.9822712330395684
borangutan,2.0453229787866576
borangutan,2.3283796034387376
borangutan,1.9822712330395684
borangutan,2.0453229787866576
borangutan,2.374748346010104
borangutan,1.7781512503836436
borangutan,1.6812412373755872
borangutan,1.7781512503836436
borangutan,2.5490032620257876
borangutan,2.6414741105040997
borangutan,2.2405492482826
borangutan,2.12057393120585
borangutan,2.494154594018443
borangutan,2.03342375548695
borangutan,2.2624510897304293
borangutan,2.1931245983544616
borangutan,1.9822712330395684
borangutan,1.9822712330395684
borangutan,1.954242509439325
borangutan,2.225309281725863
borangutan,1.7781512503836436
borangutan,1.9822712330395684
borangutan,2.4216039268698313
borangutan,2.7101173651118162
borangutan,2.03342375548695
borangutan,2.2095150145426308
borangutan,1.7323937598229686
borangutan,2.7101173651118162
borangutan,2.03342375548695
borangutan,2.2095150145426308
borangutan,1.7323937598229686
borangutan,1.9084850188786497
borangutan,1.9395192526186185
borangutan,1.8573324964312685
borangutan,1.8920946026904804
borangutan,2.167317334748176
borangutan,2.2174839442139063
borangutan,2.436162647040756
borangutan,2.0086001717619175
borangutan,2.494154594018443
borangutan,1.968482948553935
borangutan,2.3909351071033793
borangutan,2.0086001717619175
borangutan,1.9822712330395684
borangutan,1.9395192526186185
borangutan,2.110589710299249
borangutan,1.9395192526186185
borangutan,2.247973266361807
borangutan,1.9242792860618816
borangutan,1.8920946026904804
borangutan,2.0086001717619175
borangutan,2.0086001717619175
borangutan,2.0211892990699383
borangutan,2.2013971243204513
borangutan,1.968482948553935
borangutan,2.167317334748176
borangutan,2.0681858617461617
borangutan,1.954242509439325
borangutan,2.167317334748176
borangutan,2.5024271199844326
borangutan,2.5024271199844326
borangutan,2.0211892990699383
borangutan,1.9084850188786497
borangutan,1.8920946026904804
borangutan,1.968482948553935
borangutan,2.0086001717619175
borangutan,2.0453229787866576
borangutan,1.954242509439325
borangutan,1.968482948553935
borangutan,1.968482948553935
borangutan,1.968482948553935
borangutan,2.184691430817599
borangutan,2.2329961103921536
borangutan,2.2405492482826
borangutan,2.0211892990699383
borangutan,2.0086001717619175
borangutan,2.0086001717619175
borangutan,2.0453229787866576
borangutan,2.406540180433955
borangutan,2.406540180433955
borangutan,2.406540180433955
borangutan,1.954242509439325
borangutan,1.954242509439325
borangutan,1.954242509439325
borangutan,1.954242509439325
borangutan,2.369215857410143
borangutan,2.2013971243204513
borangutan,1.9822712330395684
borangutan,2.0086001717619175
borangutan,2.290034611362518
borangutan,2.5224442335063197
borangutan,2.526339277389844
borangutan,1.99563519459755
borangutan,2.089905111439398
borangutan,1.99563519459755
borangutan,1.99563519459755
borangutan,1.954242509439325
borangutan,2.0569048513364727
borangutan,2.0453229787866576
borangutan,1.99563519459755
borangutan,2.3909351071033793
borangutan,2.255272505103306
borangutan,1.8388490907372552
borangutan,2.0791812460476247
borangutan,1.968482948553935
borangutan,2.0569048513364727
borangutan,1.968482948553935
borangutan,2.2624510897304293
borangutan,2.303196057420489
borangutan,1.968482948553935
borangutan,2.0211892990699383
borangutan,1.954242509439325
borangutan,1.954242509439325
borangutan,1.8750612633917
borangutan,1.8388490907372552
borangutan,2.3404441148401185
borangutan,2.741939077729199
borangutan,2.6263403673750423
borangutan,2.100370545117563
borangutan,2.4409090820652177
borangutan,1.9084850188786497
borangutan,2.167317334748176
borangutan,1.9084850188786497
borangutan,2.0681858617461617
borangutan,1.99563519459755
borangutan,2.100370545117563
borangutan,2.1492191126553797
borangutan,2.591064607026499
borangutan,1.9242792860618816
borangutan,2.0086001717619175
borangutan,2.12057393120585
borangutan,1.8920946026904804
borangutan,1.9242792860618816
borangutan,2.2695129442179165
borangutan,1.9084850188786497
borangutan,1.9084850188786497
borangutan,1.8920946026904804
borangutan,1.8920946026904804
borangutan,2.0453229787866576
borangutan,2.225309281725863
borangutan,2.1398790864012365
borangutan,1.8750612633917
borangutan,1.9084850188786497
borangutan,1.9084850188786497
borangutan,1.9822712330395684
borangutan,1.9084850188786497
borangutan,1.8750612633917
borangutan,1.968482948553935
borangutan,2.03342375548695
borangutan,1.9242792860618816
borangutan,1.9242792860618816
borangutan,1.99563519459755
borangutan,1.9084850188786497
borangutan,1.954242509439325
borangutan,2.61066016308988
borangutan,1.9395192526186185
borangutan,2.0086001717619175
borangutan,1.9242792860618816
borangutan,1.954242509439325
borangutan,2.12057393120585
borangutan,1.8573324964312685
borangutan,1.9395192526186185
borangutan,1.9822712330395684
borangutan,1.9084850188786497
borangutan,1.968482948553935
borangutan,1.9822712330395684
borangutan,1.99563519459755
borangutan,1.8750612633917
borangutan,1.954242509439325
borangutan,1.8920946026904804
borangutan,2.0569048513364727
borangutan,2.0453229787866576
borangutan,2.1583624920952498
borangutan,1.968482948553935
borangutan,2.110589710299249
borangutan,2.3283796034387376
borangutan,1.9822712330395684
borangutan,2.225309281725863
borangutan,1.9822712330395684
borangutan,1.9084850188786497
borangutan,2.0681858617461617
borangutan,1.9084850188786497
borangutan,1.954242509439325
borangutan,1.968482948553935
borangutan,2.03342375548695
borangutan,2.130333768495006
borangutan,2.2329961103921536
borangutan,1.9395192526186185
borangutan,2.0211892990699383
borangutan,2.2695129442179165
borangutan,2.2695129442179165
borangutan,2.3961993470957363
borangutan,2.3961993470957363
borangutan,2.0211892990699383
borangutan,2.3521825181113627
borangutan,2.0453229787866576
borangutan,1.968482948553935
borangutan,2.130333768495006
borangutan,2.110589710299249
borangutan,2.130333768495006
borangutan,1.99563519459755
borangutan,1.954242509439325
borangutan,1.9822712330395684
borangutan,2.0086001717619175
borangutan,2.919601023784111
borangutan,2.184691430817599
borangutan,1.9242792860618816
borangutan,2.0086001717619175
borangutan,2.2624510897304293
borangutan,2.3283796034387376
borangutan,2.0453229787866576
borangutan,1.954242509439325
borangutan,2.303196057420489
borangutan,2.1760912590556813
borangutan,2.0086001717619175
borangutan,2.0211892990699383
borangutan,2.2095150145426308
borangutan,1.9084850188786497
borangutan,2.0086001717619175
borangutan,2.41161970596323
borangutan,2.6074550232146687
borangutan,1.9822712330395684
borangutan,1.968482948553935
borangutan,1.99563519459755
borangutan,2.255272505103306
borangutan,1.968482948553935
borangutan,1.99563519459755
borangutan,2.369215857410143
borangutan,2.0086001717619175
borangutan,2.0086001717619175
borangutan,1.5563025007672873
borangutan,1.9084850188786497
borangutan,1.8750612633917
borangutan,2.184691430817599
borangutan,2.255272505103306
borangutan,1.968482948553935
borangutan,2.0453229787866576
borangutan,1.954242509439325
borangutan,2.0211892990699383
borangutan,2.315970345456918
borangutan,1.8388490907372552
borangutan,2.3283796034387376
borangutan,1.954242509439325
borangutan,1.968482948553935
borangutan,2.534026106056135
borangutan,2.5774917998372255
borangutan,2.0453229787866576
borangutan,2.380211241711606
borangutan,1.9242792860618816
borangutan,2.0211892990699383
borangutan,1.954242509439325
borangutan,1.954242509439325
borangutan,1.8750612633917
borangutan,2.380211241711606
borangutan,1.8750612633917
borangutan,2.1398790864012365
borangutan,2.406540180433955
borangutan,2.45484486000851
borangutan,1.8920946026904804
borangutan,1.9822712330395684
borangutan,2.100370545117563
borangutan,1.968482948553935
borangutan,1.9395192526186185
borangutan,2.1398790864012365
borangutan,2.0791812460476247
borangutan,1.9242792860618816
borangutan,2.2405492482826
borangutan,2.2405492482826
borangutan,2.315970345456918
borangutan,2.167317334748176
borangutan,2.110589710299249
borangutan,1.9242792860618816
borangutan,2.3636119798921444
borangutan,2.4409090820652177
borangutan,2.4409090820652177
borangutan,2.48572142648158
borangutan,2.48572142648158
borangutan,2.5224442335063197
borangutan,2.5224442335063197
borangutan,2.12057393120585
borangutan,1.8920946026904804
borangutan,2.0681858617461617
borangutan,2.1931245983544616
borangutan,2.3096301674258988
borangutan,2.255272505103306
borangutan,1.8920946026904804
borangutan,1.9395192526186185
borangutan,1.9395192526186185
borangutan,2.2764618041732443
borangutan,2.1492191126553797
borangutan,2.5024271199844326
borangutan,2.5185139398778875
borangutan,2.0211892990699383
borangutan,2.5185139398778875
borangutan,2.5185139398778875
borangutan,2.436162647040756
borangutan,1.9395192526186185
borangutan,2.100370545117563
borangutan,1.8750612633917
borangutan,2.526339277389844
borangutan,2.346352974450639
borangutan,2.03342375548695
borangutan,2.1492191126553797
borangutan,1.9242792860618816
borangutan,2.0569048513364727
borangutan,1.8750612633917
chimpanzee,2.2624510897304293
chimpanzee,2.1398790864012365
chimpanzee,2.1398790864012365
chimpanzee,2.12057393120585
chimpanzee,1.954242509439325
chimpanzee,2.436162647040756
chimpanzee,1.954242509439325
chimpanzee,2.1398790864012365
chimpanzee,1.99563519459755
chimpanzee,1.9084850188786497
chimpanzee,1.9395192526186185
chimpanzee,1.954242509439325
chimpanzee,2.296665190261531
chimpanzee,2.4313637641589874
chimpanzee,2.184691430817599
chimpanzee,2.2174839442139063
chimpanzee,1.9084850188786497
chimpanzee,2.1492191126553797
chimpanzee,1.8388490907372552
chimpanzee,1.9395192526186185
chimpanzee,1.9395192526186185
chimpanzee,2.1398790864012365
chimpanzee,2.1398790864012365
chimpanzee,2.369215857410143
chimpanzee,1.968482948553935
chimpanzee,2.03342375548695
chimpanzee,2.03342375548695
chimpanzee,1.9822712330395684
chimpanzee,2.130333768495006
chimpanzee,1.9822712330395684
chimpanzee,2.130333768495006
chimpanzee,1.9822712330395684
chimpanzee,2.130333768495006
chimpanzee,1.9822712330395684
chimpanzee,2.130333768495006
chimpanzee,2.167317334748176
chimpanzee,1.9395192526186185
chimpanzee,2.2174839442139063
chimpanzee,2.0453229787866576
chimpanzee,2.4216039268698313
chimpanzee,1.9242792860618816
chimpanzee,2.0453229787866576
chimpanzee,1.9242792860618816
chimpanzee,2.1583624920952498
chimpanzee,2.1398790864012365
chimpanzee,2.03342375548695
chimpanzee,2.0681858617461617
chimpanzee,2.255272505103306
chimpanzee,2.03342375548695
chimpanzee,2.130333768495006
chimpanzee,1.968482948553935
chimpanzee,2.0681858617461617
chimpanzee,2.0681858617461617
chimpanzee,2.184691430817599
chimpanzee,2.1583624920952498
chimpanzee,2.225309281725863
chimpanzee,1.8750612633917
chimpanzee,2.4638929889859074
chimpanzee,2.494154594018443
chimpanzee,2.303196057420489
chimpanzee,2.0569048513364727
chimpanzee,1.954242509439325
chimpanzee,1.9242792860618816
chimpanzee,2.03342375548695
chimpanzee,1.99563519459755
chimpanzee,2.184691430817599
chimpanzee,2.110589710299249
chimpanzee,2.0453229787866576
chimpanzee,2.369215857410143
chimpanzee,1.968482948553935
chimpanzee,1.968482948553935
chimpanzee,1.9395192526186185
chimpanzee,2.2095150145426308
chimpanzee,1.9242792860618816
chimpanzee,2.2405492482826
